"","...1","Variable","Beta","CI_Lower","CI_Upper","AIC","BIC","dose","model","effects"
"188","prop_o652","prop_o65",0.554029835355584,-0.865614441511418,1.97367411222259,1360.67115759765,1420.66144537218,"Third","Lasso","Fixed"
"189","contain_outbreak_management_percapita2","contain_outbreak_management_percapita",-0.463356284291891,-0.870484131151842,-0.0562284374319394,1360.67115759765,1420.66144537218,"Third","Lasso","Fixed"
"190","1","(Intercept)",82.6625369250163,82.3368266568642,82.9882471931684,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"191","2","Pop_per_km2",0.00491813771367237,-0.408342985764495,0.41817926119184,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"192","3","Median_age",2.61875205462421,1.30916425767498,3.92833985157344,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"193","4","prop_all_other_white",-2.78297618715416,-3.08384284812249,-2.48210952618582,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"194","5","prop_black_afr_car",-1.21504416682905,-1.53744698558982,-0.892641348068271,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"195","6","prop_not_in_work",-0.29065049914322,-0.826087827799585,0.244786829513145,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"196","7","prop_asian",-0.718322807138324,-0.988475782115354,-0.448169832161293,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"197","8","prop_u25",-0.376525042593427,-1.21296267909599,0.459912593909141,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"198","9","Crime_score",-0.29064504143012,-0.631483138320285,0.0501930554600455,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"199","10","Income_score",-0.991387106311795,-2.06936750388377,0.086593291260181,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"200","11","Living_Environment_score",-0.457511217703635,-0.730420076326438,-0.184602359080832,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"201","12","unringfenced_percapita",-0.340045774796034,-0.599724649012606,-0.0803669005794612,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"202","13","IMD_Average_score",0.00516759740787617,-1.03599582880085,1.04633102361661,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"203","14","prop_o65",-1.07565441053518,-2.175861429368,0.0245526082976457,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"204","15","contain_outbreak_management_percapita",-0.31078637922946,-0.650826072724044,0.0292533142651245,1220.14333741597,1283.88301817641,"First","Lasso","Random"
"205","16","(Intercept)",79.3274327330442,79.0250866286712,79.6297788374172,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"206","17","Pop_per_km2",-0.0936758279291044,-0.514096491135997,0.326744835277788,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"207","18","Median_age",2.8309328292046,1.49716829506682,4.16469736334238,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"208","19","prop_all_other_white",-2.82297864516396,-3.12884031358556,-2.51711697674236,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"209","20","prop_black_afr_car",-1.15403850484107,-1.48207489259454,-0.826002117087598,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"210","21","prop_not_in_work",-0.342037450080744,-0.885403587455067,0.201328687293578,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"211","22","prop_asian",-0.830506752502054,-1.10631720523524,-0.554696299768867,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"212","23","prop_u25",-0.475920877323217,-1.3231901480904,0.371348393443962,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"213","24","Crime_score",-0.280142786629906,-0.626606164864636,0.066320591604824,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"214","25","Income_score",-1.11381569755693,-2.21313757839065,-0.0144938167232169,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"215","26","Living_Environment_score",-0.509692675027754,-0.785620182502889,-0.233765167552619,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"216","27","unringfenced_percapita",-0.420938594757884,-0.686308421290772,-0.155568768224996,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"217","28","IMD_Average_score",-0.165641853808246,-1.2267832375844,0.895499529967909,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"218","29","prop_o65",-1.09759365862339,-2.21685616701004,0.0216688497632676,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"219","30","contain_outbreak_management_percapita",-0.290849221480472,-0.631658232592566,0.0499597896316216,1232.24978752737,1295.98946828781,"Second","Lasso","Random"
"220","31","(Intercept)",64.4105676627792,63.8822585252638,64.9388768002947,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"221","32","Pop_per_km2",0.760172860014719,0.221132820491001,1.29921289953844,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"222","33","Median_age",1.95234835843257,0.250541790773033,3.65415492609211,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"223","34","prop_all_other_white",-2.61557996469924,-3.00906648171678,-2.22209344768171,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"224","35","prop_black_afr_car",-1.41599291680889,-1.83720456718583,-0.994781266431955,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"225","36","prop_not_in_work",-0.130762310244036,-0.832951163553479,0.571426543065408,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"226","37","prop_asian",-1.9050134607432,-2.25493793123902,-1.55508899024737,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"227","38","prop_u25",-0.701789801625305,-1.80113091273964,0.397551309489026,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"228","39","Crime_score",-0.640752161924183,-1.08525238039043,-0.196251943457938,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"229","40","Income_score",-2.00141668780472,-3.40048108752371,-0.602352288085721,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"230","41","Living_Environment_score",-0.474507994696444,-0.834677221515565,-0.114338767877324,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"231","42","unringfenced_percapita",-0.484773877844619,-0.820516381897353,-0.149031373791884,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"232","43","IMD_Average_score",-0.460771187448124,-1.81495911648444,0.893416741588196,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"233","44","prop_o65",0.609107976840085,-0.825824590748486,2.04404054442866,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"234","45","contain_outbreak_management_percapita",-0.281087482936625,-0.737718544705672,0.175543578832422,1375.90384491142,1439.64352567186,"Third","Lasso","Random"
"235","(Intercept)","(Intercept)",82.64713375793,82.4777301340137,82.8165373818462,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"236","Median_age","Median_age",3.27213061417133,2.46157472741344,4.08268650092923,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"237","prop_all_other_white","prop_all_other_white",-2.7015667720253,-3.00599553811849,-2.39713800593211,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"238","prop_asian","prop_asian",-0.679221931243985,-0.94562567982866,-0.412818182659309,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"239","prop_black_afr_car","prop_black_afr_car",-1.2937067646447,-1.62643358374003,-0.960979945549367,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"240","prop_o65","prop_o65",-1.24423080538196,-2.31060947634483,-0.177852134419085,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"241","no_jobs","no_jobs",1.32327604662405,0.47941936035426,2.16713273289384,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"242","contain_outbreak_management_percapita","contain_outbreak_management_percapita",-0.634481370309012,-1.04676167175569,-0.222201068862333,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"243","omicron_support_fund_percapita","omicron_support_fund_percapita",0.275551150958693,-0.247669710829109,0.798772012746496,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"244","Income_score","Income_score",-0.767102680281123,-1.44476261632209,-0.0894427442401533,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"245","Living_Environment_score","Living_Environment_score",-0.440155933448226,-0.663809024709668,-0.216502842186784,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"246","Population","Population",-1.216099716323,-2.09778400916349,-0.334415423482513,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"247","prop_travelling_to_work","prop_travelling_to_work",0.143878120459523,-0.246007319074377,0.533763559993423,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"248","residential_percent_change_from_baseline","residential_percent_change_from_baseline",0.279971456916606,-0.110604419561596,0.670547333394808,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"249","unringfenced_percapita","unringfenced_percapita",-2.16942179477808,-3.80253021175896,-0.536313377797196,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"250","ASC_infection_control_fund_percapita","ASC_infection_control_fund_percapita",-0.144915509410353,-0.41609991293918,0.126268894118474,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"251","ASC_rapid_testing","ASC_rapid_testing",1.08767319429949,-0.108384742031522,2.28373113063051,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"252","DWP_winter_grant_percapita","DWP_winter_grant_percapita",1.07043331390941,0.0851651822135296,2.05570144560528,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"253","Crime_score","Crime_score",-0.261569850103612,-0.611181588717358,0.0880418885101339,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"254","Pop_per_km2","Pop_per_km2",0.292466722490971,-0.175107915948607,0.760041360930549,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"255","home_to_school_transport","home_to_school_transport",-0.0886433160421834,-0.295108680313123,0.117822048228756,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"256","fire_contingency","fire_contingency",0.401343302680633,-0.0758256419376027,0.878512247298868,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"257","(Intercept)1","(Intercept)",79.3213375796497,79.1505369241889,79.4921382351105,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"258","Median_age1","Median_age",3.59495137448662,2.77771102539989,4.41219172357334,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"259","prop_all_other_white1","prop_all_other_white",-2.68403747229241,-2.99097679028216,-2.37709815430267,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"260","prop_asian1","prop_asian",-0.799890538913377,-1.06849125608562,-0.531289821741135,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"261","prop_black_afr_car1","prop_black_afr_car",-1.25274788989056,-1.58821862822005,-0.917277151561071,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"262","prop_o651","prop_o65",-1.16414194095775,-2.23931478413104,-0.0889690977844544,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"263","no_jobs1","no_jobs",1.34244976520551,0.491633992804266,2.19326553760675,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"264","contain_outbreak_management_percapita1","contain_outbreak_management_percapita",-0.66232748844489,-1.07800776784369,-0.246647209046089,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"265","omicron_support_fund_percapita1","omicron_support_fund_percapita",0.232257213708848,-0.295278526543743,0.759792953961439,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"266","Income_score1","Income_score",-0.812816295556302,-1.49606473251156,-0.129567858601049,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"267","Living_Environment_score1","Living_Environment_score",-0.503343795588736,-0.728841300896991,-0.27784629028048,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"268","Population1","Population",-1.20391672273208,-2.09287205701178,-0.314961388452377,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"269","prop_travelling_to_work1","prop_travelling_to_work",0.245091712770772,-0.14800901959574,0.638192445137284,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"270","residential_percent_change_from_baseline1","residential_percent_change_from_baseline",0.454682958846928,0.0608860956662409,0.848479822027616,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"271","unringfenced_percapita1","unringfenced_percapita",-2.72866092564857,-4.37523720076305,-1.08208465053409,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"272","ASC_infection_control_fund_percapita1","ASC_infection_control_fund_percapita",-0.188174534164356,-0.461595331209249,0.0852462628805383,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"273","ASC_rapid_testing1","ASC_rapid_testing",1.38044229336702,0.174520750652881,2.58636383608116,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"274","DWP_winter_grant_percapita1","DWP_winter_grant_percapita",1.3967123513131,0.403318946804186,2.39010575582201,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"275","Crime_score1","Crime_score",-0.304974966343361,-0.657469870121484,0.0475199374347619,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"276","Pop_per_km21","Pop_per_km2",0.231337083276669,-0.24009353240967,0.702767698963008,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"277","home_to_school_transport1","home_to_school_transport",-0.0791459781115794,-0.287314013317645,0.129022057094486,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"278","fire_contingency1","fire_contingency",0.436028582813647,-0.0450754610209382,0.917132626648233,1184.55005024562,1270.78608892151,"Second","Stepwise","Fixed"
"279","(Intercept)2","(Intercept)",64.3621019107962,64.1479995688873,64.576204252705,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"280","Median_age2","Median_age",3.11103933602698,2.08661075775352,4.13546791430045,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"281","prop_all_other_white2","prop_all_other_white",-2.48760750632872,-2.87236262701733,-2.10285238564012,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"282","prop_asian2","prop_asian",-1.86068368023128,-2.1973805297242,-1.52398683073837,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"283","prop_black_afr_car2","prop_black_afr_car",-1.62118730255503,-2.04170718009568,-1.20066742501438,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"284","prop_o652","prop_o65",0.488865761264832,-0.85888681649411,1.83661833902377,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"285","no_jobs2","no_jobs",2.35233825167826,1.28582214895809,3.41885435439842,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"286","contain_outbreak_management_percapita2","contain_outbreak_management_percapita",-1.0648478942393,-1.58591217859176,-0.543783609886844,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"287","omicron_support_fund_percapita2","omicron_support_fund_percapita",0.221674543810414,-0.43960299709824,0.882952084719069,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"288","Income_score2","Income_score",-1.60107563153036,-2.45754242940668,-0.744608833654041,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"289","Living_Environment_score2","Living_Environment_score",-0.600126916542927,-0.882792951113173,-0.31746088197268,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"290","Population2","Population",-2.07539446074835,-3.18971933501875,-0.961069586477944,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"291","prop_travelling_to_work2","prop_travelling_to_work",-0.149060843884462,-0.641821174216301,0.343699486447378,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"292","residential_percent_change_from_baseline2","residential_percent_change_from_baseline",0.933345408075178,0.439712462605019,1.42697835354534,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"293","unringfenced_percapita2","unringfenced_percapita",-2.4513447044439,-4.51536393014581,-0.387325478741996,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"294","ASC_infection_control_fund_percapita2","ASC_infection_control_fund_percapita",-0.17829175127693,-0.521030675878624,0.164447173324764,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"295","ASC_rapid_testing2","ASC_rapid_testing",1.05912641946483,-0.452522501066978,2.57077533999664,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"296","DWP_winter_grant_percapita2","DWP_winter_grant_percapita",1.47510573886541,0.22986546874837,2.72034600898245,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"297","Crime_score2","Crime_score",-0.745707323961491,-1.18756736370329,-0.303847284219691,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"298","Pop_per_km22","Pop_per_km2",1.06411903382289,0.473170488609919,1.65506757903586,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"299","home_to_school_transport2","home_to_school_transport",-0.202892723059118,-0.463835889394997,0.0580504432767608,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"300","fire_contingency2","fire_contingency",0.549278299910665,-0.0537960981875818,1.15235269800891,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"301","1","(Intercept)",82.639429029225,82.2204026832646,83.0584553751854,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"302","2","Median_age",2.42912039520013,2.09093164783572,2.76730914256453,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"303","3","prop_travelling_to_work",0.54588716914848,0.25206030870644,0.839714029590519,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"304","4","prop_all_other_white",-2.57561193596655,-2.88816713631675,-2.26305673561634,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"305","5","prop_asian",-0.645100117675006,-0.887324109923689,-0.402876125426322,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"306","6","prop_black_afr_car",-1.12210693184402,-1.43738823289423,-0.806825630793818,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"307","7","unringfenced_percapita",-2.18117724290494,-3.71227293073004,-0.65008155507985,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"308","8","ASC_infection_control_fund_percapita",-0.342999130855785,-0.61324031302732,-0.0727579486842497,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"309","9","fire_contingency",0.653938254383694,0.182187009876162,1.12568949889123,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"310","10","Education_Skills_and_Training_score",-0.1858973423623,-0.679512890561436,0.307718205836837,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"311","11","Living_Environment_score",-0.388487559679546,-0.630261561681317,-0.146713557677776,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"312","12","no_jobs",1.07305785585586,0.239734722123701,1.90638098958801,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"313","13","residential_percent_change_from_baseline",0.309718131606126,-0.122278861668325,0.741715124880578,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"314","14","ASC_rapid_testing",0.77972789944367,-0.392457117729627,1.95191291661697,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"315","15","DWP_winter_grant_percapita",0.996825895864108,0.182973084062122,1.81067870766609,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"316","16","Crime_score",-0.397845166285743,-0.738888287974093,-0.0568020445973928,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"317","17","Population",-1.10169676576077,-1.97436491527837,-0.229028616243166,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"318","18","Income_score",-0.275091008918601,-0.978706895878085,0.428524878040883,1214.99021017616,1289.97806989433,"First","Stepwise","Random"
"319","19","(Intercept)",79.3018382150493,78.8871328356907,79.716543594408,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"320","20","Median_age",2.83728647264444,2.496370716877,3.17820222841187,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"321","21","prop_travelling_to_work",0.604148558063249,0.30783070292362,0.900466413202878,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"322","22","prop_all_other_white",-2.57123607881397,-2.88608670248385,-2.25638545514409,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"323","23","prop_asian",-0.755295370731395,-0.999573480775996,-0.511017260686795,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"324","24","prop_black_afr_car",-1.07124817156195,-1.38871516158336,-0.753781181540528,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"325","25","unringfenced_percapita",-2.889231271416,-4.43275299561576,-1.34570954721624,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"326","26","ASC_infection_control_fund_percapita",-0.373537546897758,-0.64587564949014,-0.101199444305376,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"327","27","fire_contingency",0.686980957356779,0.211332995345777,1.16262891936778,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"328","28","Education_Skills_and_Training_score",-0.0571825029078356,-0.55418038912043,0.439815383304758,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"329","29","Living_Environment_score",-0.440048483954965,-0.683387435644809,-0.196709532265122,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"330","30","no_jobs",1.1370666967627,0.296536172767675,1.97759722075773,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"331","31","residential_percent_change_from_baseline",0.525383214960129,0.0897978389404194,0.960968590979838,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"332","32","ASC_rapid_testing",1.19826100328992,0.016599933021241,2.37992207355861,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"333","33","DWP_winter_grant_percapita",1.36332656428738,0.543064741394601,2.18358838718016,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"334","34","Crime_score",-0.430880714625298,-0.774724235065467,-0.0870371941851287,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"335","35","Population",-1.11273131563423,-1.99297512705617,-0.232487504212288,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"336","36","Income_score",-0.448883548075639,-1.15756086077614,0.25979376462486,1219.89227360026,1294.88013331842,"Second","Stepwise","Random"
"337","37","(Intercept)",64.3828122388068,63.7340965939235,65.03152788369,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"338","38","Median_age",3.46711270324971,3.03078722969222,3.90343817680721,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"339","39","prop_travelling_to_work",-0.0355515188165542,-0.413164723518337,0.342061685885229,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"340","40","prop_all_other_white",-2.37788460455314,-2.78340753852288,-1.97236167058341,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"341","41","prop_asian",-1.90151858842356,-2.21288709616721,-1.59015008067992,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"342","42","prop_black_afr_car",-1.49345389238761,-1.9041721604132,-1.08273562436201,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"343","43","unringfenced_percapita",-1.70093404252588,-3.67348033297984,0.271612247928084,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"344","44","ASC_infection_control_fund_percapita",-0.334126127066093,-0.683219187560618,0.0149669334284314,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"345","45","fire_contingency",0.900455537020765,0.293177797786371,1.50773327625516,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"346","46","Education_Skills_and_Training_score",-0.31872248287668,-0.961344396155,0.323899430401641,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"347","47","Living_Environment_score",-0.368064886347673,-0.683939356783913,-0.0521904159114326,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"348","48","no_jobs",1.91922690601144,0.849587782282697,2.98886602974019,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"349","49","residential_percent_change_from_baseline",0.886575521793505,0.330604860922952,1.44254618266406,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"350","50","ASC_rapid_testing",0.119601620392751,-1.39095072990645,1.63015397069196,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"351","51","DWP_winter_grant_percapita",0.727529933206967,-0.323065497710128,1.77812536412406,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"352","52","Crime_score",-0.829870523420028,-1.26894862385511,-0.39079242298495,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"353","53","Population",-1.88736927997295,-3.00723766500895,-0.767500894936955,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
"354","54","Income_score",-1.25286418875449,-2.1663418519321,-0.339386525576882,1364.69465449069,1439.68251420885,"Third","Stepwise","Random"
